OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-01,96.592143336887
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-02,101.03308594176
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-03,100.52638792124
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-04,96.633853592014
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-05,94.984160265961
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-06,94.884060378919
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-07,92.604069226272
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-08,91.818140312424
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-09,87.790387412331
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-10,91.787301601826
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-11,88.216681674832
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1984-12,90.068172485519
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-01,92.493643806385
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-02,86.955028649479
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-03,90.684953073383
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-04,89.971489083818
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-05,94.73560718761
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-06,93.459455908719
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-07,98.18028535929
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-08,98.143842220916
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-09,100.97281133311
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-10,103.25529105525
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-11,109.47735625562
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1985-12,113.73172065871
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-01,121.21976800021
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-02,134.9566095767
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-03,125.18736898772
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-04,124.56473004466
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-05,118.79153078368
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-06,125.58166299926
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-07,132.33285268435
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-08,132.53605748964
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-09,133.07994987654
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-10,132.47549142153
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-11,139.2204370119
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1986-12,145.36847510532
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-01,156.28551100412
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-02,152.34702793781
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-03,154.52982632548
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-04,156.91198525087
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-05,154.37035795316
A,F,M,IT,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Italy; European Central Bank; Bank for International Settlements.,9,"Italy - Central bank, assets, total, BIS-spliced, USD",5B0,From June 2016 onwards: disaggregated financial statement of the Eurosystem. Between September 1997 and May 2016: the Bank of Italy balance sheet aggregates following the harmonised monetary statistics of monetary financial institutions. Between December 1894 and August 1997: IBIS - Bank of Italy historical balance sheet series.,1987-06,152.51121965078
