OBS_STATUS,CONF_STATUS,FREQ,REF_AREA,COMP_METHOD,UNIT_MEASURE,CURRENCY,TRANSFORMATION,METHOD_REF,COLLECTION,COLLECTION_DETAIL,SUPP_INFO_BREAKS,DECIMALS,COMPILING_ORG,UNIT_MULT,TITLE,DISS_ORG,DATA_COMP,TIME_PERIOD,value
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-06,2.2478948449374
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-07,2.3413521360431
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-08,2.3938826466916
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-09,2.3747004272168
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-10,2.4079818031431
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-11,2.3756167763158
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1952-12,2.4531217803421
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1953-01,2.3721649484536
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1953-02,2.4303437055115
A,F,M,CA,B,USD,_Z,B,BIS-spliced,E,The data in billions of US dollars are calculated using market exchange rates.,"This series is adjusted for breaks. Break-adjustment calculations follow the methodology outlined in the BIS Quarterly Review (2013). For further detail, see https://www.bis.org/publ/qtrpdf/r_qt1303z.htm",3,Bank of Canada; Bank for International Settlements.,9,"Canada - Central bank, assets, total, BIS-spliced, USD",5B0,"From 1934 onwards: Bank of Canada assets and liabilities: month-end, in accordance with the Bank of Canada Act. From January 2011, financial statements are reported in accordance with International Financial Reporting Standards.",1953-03,2.370619396903
