INDICATOR,COUNTRY,FREQUENCY,LATEST_ACTUAL_ANNUAL_DATA,OVERLAP,SCALE,METHODOLOGY,METHODOLOGY_NOTES,TIME_PERIOD,value
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2002,2864220000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2003,2848870000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2004,2882240000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2005,2907690000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2006,3019980000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2007,3107160000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2008,3135440000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2009,2961500000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2010,3084300000000.0
NGDP_R,DEU,A,2024,OL,9,SNA,"Source: National Statistics Office Latest actual data: 2024 Notes: Data from 1991 onward refer to united Germany and include FISIM. Data until 1990 are estimates for united Germany derived from available data (excluding FISIM) for the German federation only (West Germany). National accounts manual used: European System of Accounts (ESA) 2010 GDP valuation: Market prices Reporting in calendar year: Yes Start/end months of reporting year: January/December Base year: 2020 Chain-weighted: Yes, from 1991 Primary domestic currency: Euro Data last updated: 04/11/2025",2011,3200380000000.0
